STATION_NAME,ISLAND_GROUP,REGION,PROVINCE,CITY_OR_MUNICIPALITY,BARANGAY,YEAR_ESTABLISHED,LATITUDE,LONGITUDE,DESCRIPTION,YEAR_SURVEYED,PROJECT,EPOCH,LATITUDE(WGS84),LONGITUDE(WGS84),ERROR_ELLIPSE,ACCURACY_CLASS,ELLIPSOIDAL_HT(WGS84),HEIGHT_ERROR,ORDER_OF_ACCURACY(WGS84),EGM2008_ELEVATION,UTM_X(WGS84),UTM_Y(WGS84),UTM_Zone(WGS84),LATITUDE(PRS92),LONGITUDE(PRS92),ELLIPSOIDAL_HT(PRS92),NORTHING(PTM),EASTING(PTM),PTM_ZONE,UTMX(PRS92),UTMY(PRS92),UTM_ZONE,LATITUDE(ITRF),LONGITUDE(ITRF),ERROR_ELLIPSE(ITRF),ELLIPSOIDAL_HT(ITRF),HEIGHT_ERROR(ITRF),YEAR_COMPUTED,ENCODER,DATE_UPDATED,REFERENCE_FILE
MMA-4313,Luzon,NCR,NCR - SECOND DISTRICT,QUEZON CITY,MARIANA,2014-01-21 00:00:00,14.6152339611111,121.033723047222,"STATION MARK : Mark is the head of 8 mm stainless bolt flushed at the top center of a 25x25x120 cm. concrete monument with inscription of "" QUEZON CITY,MMA-4313, Cad. 1331-D,2012,LMS-NCR,FLS"".The monument is located at brgy. Mariana,Quezon city. RM-1= 5 m NW of the centerline of 4th street RM-2= 260m. NW of Gilmore LRT Station Access : Travel along Gilmore Avenue upon reaching the intersection corner of 4th street is where the monument is located.",2007 - 2014,PRS92 Densification,NRMDP,14.6152339611111,121.033723047222,0.0,0,64.164,0.0,3,20.49849575072021,0.0,0.0,0,14.61673923333333,121.0323640527778,20.593,1616402.978,503486.764,3,288052.956,1616755.611,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Melchor Degollado Jr,2013-01-01,
MMA-4315,LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,MARIANA,2014-01-21 00:00:00,14.6173177861111,121.039356313889,"STATION MARK : Mark is the head of 8 mm stainless bolt flushed at the top center of a 25x25x120 cm. concrete monument with inscription of "" QUEZON CITY,MMA-4315, Cad. 1331-D,2012,LMS-NCR,FLS"".The monument is located at brgy. Mariana,Quezon city. RM-1= 250 m NW of Aurora Blvd RM-2= 3 m. NE of the corner of Villa Carolina Town House. Access : From Aurora Blvd. avenue going to Betty Go-Belmonte LRT Station turn left to Balete drive at the intersection of 3rd street and Manga road at the corner of Villa Carolina Town house is where the monument is located.",2007 - 2014,PRS92 Densification,NRMDP,14.6173177861111,121.039356313889,0.0,0,73.204,0.0,3,29.4817245202269,288809.74982,1616912.499,51,14.61882306388889,121.0379973777778,29.625,1616633.612,504093.636,3,288661.961,1616980.935,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,TIM,2020-01-01,
MMA-4316,LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,IMMACULATE CONCEPCION,2014-01-21 00:00:00,14.6209125527778,121.042552438889,"STATION MARK : Mark is the head of 8 mm stainless bolt flushed at the top center of a 25x25x120 cm. concrete monument with inscription of "" QUEZON CITY,MMA-4316, Cad. 1331-D,2012,LMS-NCR,FLS"".The monument is located at brgy. Immaculate,Quezon city. RM-1= 5 m NW of the centerline of Vancouver Street. RM-2= 12 m. SW of the centerline of Boston street. Access : Travel along Aurora Avenue going to EDSA turn left to Seatle street upon reaching the intersection of Vancouver Street and Boston street is the concrete wall of Immaculate Conception Parish Church is where the monment is located.",2007 - 2014,PRS92 Densification,NRMDP,14.6209125527778,121.042552438889,0.0,0,81.209,0.0,3,37.45331406649201,289157.56879,1617307.31413,51,14.62241798888889,121.0411935944444,37.632,1617031.391,504437.907,3,289009.795,1617375.743,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Mary,2024-01-01,
MMA-4319,LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,VALENCIA,2014-01-21 00:00:00,14.6118600777778,121.033078063889,"STATION MARK : Mark is the head of 8 mm stainless bolt flushed at the top center of a 25x25x120 cm. concrete monument with inscription of "" QUEZON CITY,MMA-4319, Cad. 1331-D,2012,LMS-NCR,FLS"".The monument is located at brgy. Valencia,Quezon city. RM-1= 10 m South west of crown place RM-2= 80 m. SE of parking lot of Brodway Centrum Access : From Aurora Blvd. turn to Brodway Centrum upon reaching the 1st street near the crown place is where the monument is located.",2007 - 2014,PRS92 Densification,NRMDP,14.6118600777778,121.033078063889,0.0,0,59.897,0.0,3,16.2392887497516,288128.02329,1616314.41349,51,14.61336514444444,121.0317189861111,16.317,1616029.681,503417.319,3,287980.21,1616382.865,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Vanessa,2022-01-01,
MMA-4320,LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,VALENCIA,2014-01-21 00:00:00,14.6098749083333,121.036584116667,"STATION MARK : Mark is the head of 8 mm stainless bolt flushed at the top center of a 25x25x120 cm. concrete monument with inscription of ""QUEZON CITY, MMA-4326 Cad. 1331-D, 2012, LMS-NCR, FLS"". The monument is located at brgy. Martin de Porres, Quezon City. Access : From Aurora Blvd. travel along Arayat Street upon reaching the intersection corner of Col. Benitez Street on the NW of Arayat is where the monument is located.",2007 - 2014,PRS92 Densification,NRMDP,14.6098749083333,121.036584116667,0.0,0,63.146,0.0,3,19.45440075366645,288503.91701,1616091.46886,51,14.61137976944444,121.0352249972222,19.552,1615810.089,503795.082,3,288356.1,1616159.907,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,jay Cepe,2022-01-01,
MMA-4322,LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,HORSESHOE,2014-01-21 00:00:00,14.6103504333333,121.042257052778,"STATION MARK : Mark is the head of 8 mm stainless bolt flushed at the top center of a 25x25x120 cm. concrete monument with inscription of "" QUEZON CITY,MMA-4322, Cad. 1331-D,2012,LMS-NCR,FLS"".The monument is located at brgy. Horseshoe,Quezon city. RM-1= 1.50 m SE of a conc.Property line RM-2= 5 m. NW of Julieta Circle RM-3= 7.5 m NE of Horseshoe Drive Access : Travel along Aurora blvd. avenue going to to Cubao then turn right to Robinson's Place Magnolia(Dona M. Hemady Avenue) then continue travel along Horseshoe Drive upon reaching the Julieta Circle is where the monument is located.",2007 - 2014,PRS92 Densification,NRMDP,14.6103504333333,121.042257052778,0.0,0,67.82,0.0,3,24.07193800026642,289115.65982,1616138.81102,51,14.61185519722222,121.0408979555556,24.213,1615862.789,504406.267,3,288967.85,1616207.231,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Mara Chua,2021-01-01,
MMA-4325 (OBSTRUCTED),LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,KAUNLARAN,2014-01-21 00:00:00,14.61912945,121.045298702778,"STATION MARK : Mark is the head of 8 mm stainless bolt flushed at the top center of a 25x25x120 cm. concrete monument with inscription of "" QUEZON CITY,MMA-4325 Cad. 1331-D,2012,LMS-NCR,FLS"".The monument is located at brgy. Kaunlaran,Quezon city. RM-1= 40 m NW of Holy Buddhist Temple RM-2= 150 m. SW of Aurora Blvd.. Access : Travel along Aurora Blvd. going to EDSA turn right to N. Domingo upon reaching the Holy Buddhist Temple on the opposite side is where the monument is located. Note: GCP was obstructed reported by Geodesy Division December 2021",2007 - 2014,PRS92 Densification,NRMDP,14.61912945,121.045298702778,0.0,0,83.539,0.0,3,39.75651608276525,289451.7781,1617107.44963,51,14.62063470833333,121.0439398194444,39.95,1616834.156,504733.804,3,289304.001,1617175.868,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Vanessa,2022-01-01,
MMA-4326 (OBSTRUCTED),LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,SAN MARTIN DE PORRES,2014-01-21 00:00:00,14.6191356027778,121.048979708333,"STATION MARK : Mark is the head of 8 mm stainless bolt flushed at the top center of a 25x25x120 cm. concrete monument with inscription of "" QUEZON CITY,MMA-4326 Cad. 1331-D,2012,LMS-NCR,FLS"".The monument is located at brgy. Martin De Porres,Quezon city. RM-1= 6 m NW of Arayat Street RM-2= 150 m. SE of Dangwa Bus Terminal Access : From Aurora Blvd. travel along Arayat Street upon reaching the intersection corner of Col. Benitez Street on the NW of Arayat is where the monument is located. Note: GCP was obstructed reported by Geodesy Division December 2021",2007 - 2014,PRS92 Densification,NRMDP,14.6191356027778,121.048979708333,0.0,0,80.65,0.0,3,36.83054110722558,289848.41369,1617104.71712,51,14.62064077777778,121.0476208305556,37.053,1616834.908,505130.373,3,289700.64,1617173.123,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Vanessa,2022-01-01,
MMA-4328,LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,SAN MARTIN DE PORRES,2014-01-21 00:00:00,14.61765185,121.051142397222,"STATION MARK : Mark is the head of 8 mm stainless bolt flushed at the top center of a 25x25x120 cm. concrete monument with inscription of "" QUEZON CITY,MMA-4328, Cad. 1331-D,2012,LMS-NCR,FLS"".The monument is located at brgy. Martin De Porres,Quezon city. RM-1= 20 m SW of EDSA RM-2= 6 m. NE of Irid Street Access : Travel along EDSA going to P. Tuason Blvd. upon reaching the intersection of Mayor Ignacio Santos Diaz street and Irid street near the Alps bus terminal is where the monument is located.",2007 - 2014,PRS92 Densification,NRMDP,14.61765185,121.051142397222,0.0,0,88.974,0.0,3,45.1334581716518,290080.03385,1616938.52705,51,14.61915688055556,121.0497834888889,45.367,1616670.789,505363.401,3,289932.257,1617006.925,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Aries Zafra,2022-01-01,
MMA-4330,LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,SOCORRO,2014-01-21 00:00:00,14.6168873194444,121.058025433333,"STATION MARK : Mark is the head of 8 mm stainless bolt flushed at the top center of a 25x25x120 cm. concrete monument with inscription of "" QUEZON CITY,MMA-4330, Cad. 1331-D,2012,LMS-NCR,FLS"".The monument is located at brgy. Socorro,Quezon city. RM-1= 15 m of Starland International School Inc. RM-2= 7.60 m. SE of 11th Avenue RM-3= 15 m. East of a Residential House # 75 Access : Travel along Col. Benny Serrano Avenue going to katipunan turn left to 11th avenue and upon reaching the 12th avenue near the fascade of Residential house# 75 is where the monument is located.",2007 - 2014,PRS92 Densification,NRMDP,14.6168873194444,121.058025433333,0.0,0,93.324,0.0,3,49.41463620991405,290820.96176,1616847.5691,51,14.61839214444445,121.0566665194444,49.698,1616586.358,506104.962,3,290673.189,1616915.944,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Vanessa,2022-01-01,
MMA-4331,LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,SAN ROQUE,2014-01-21 00:00:00,14.6199803,121.059610738889,"STATION MARK : Mark is the head of 8 mm stainless bolt flushed at the top center of a 25x25x120 cm. concrete monument with inscription of "" QUEZON CITY,MMA-4331, Cad. 1331-D,2012,LMS-NCR,FLS"".The monument is located at brgy. San Roque,Quezon city. Access :Travel along P.Tuason Avenue going to Katipunan Avenue at the left corner of thr intersection of 15th avenue opposite of Shell Gasoline station is where the monument is located.",2007 - 2014,PRS92 Densification,NRMDP,14.6199803,121.059610738889,0.0,0,92.419,0.0,3,48.49240649853959,290994.7062,1617188.36654,51,14.62148528888889,121.0582519,48.798,1616928.606,506275.675,3,290846.945,1617256.739,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,TIM,2024-01-01,
MMA-4333,LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,DIOQUINO ZOBEL,2014-01-21 00:00:00,14.6203544805556,121.063417741667,"STATION MARK : Mark is the head of 8 mm stainless bolt flushed at the top center of a 25x25x120 cm. concrete monument with inscription of "" QUEZON CITY,MMA-4333, Cad. 1331-D,2012,LMS-NCR,FLS"".The monument is located at brgy. Dioquino Zobel,Quezon city. RM-1= 1 m West of the concrete wall of park Avenue Townhouses RM-2= 6 m. South of Century Compound Road RM-3= 10 m.East of 20th avenue Access : Travel along P.Tuason blvd. going to Katipunan Avenue turn right to 20th Avenue upon reaching the intersection of Century Compound road near the corner of Park Avenue townhouses is where the monument is located",2007 - 2014,PRS92 Densification,NRMDP,14.6203544805556,121.063417741667,0.0,0,95.409,0.0,3,51.4440163813256,291405.26091,1617226.26764,51,14.62185940833333,121.0620589166667,51.779,1616970.105,506685.807,3,291257.504,1617294.628,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Vanessa,2022-01-01,
MMA-4334,LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,DIOQUINO ZOBEL,2014-01-21 00:00:00,14.6187782888889,121.064223669444,"STATION MARK : Mark is the head of 8 mm stainless bolt flushed at the top center of a 25x25x120 cm. concrete monument with inscription of "" QUEZON CITY,MMA-4334, Cad. 1331-D,2012,LMS-NCR,FLS"".The monument is located at brgy. Dioquino Zobel,Quezon city. RM-1= 15 m East 20th Avenue RM-2= 4 m. East of baranagy Boundary Arc sign RM-3= 6 m. North of Diego SIlang Street Access : Travel along P.Tuason Blvd. going to Katipunan Avenue turn right to 20 th avenue upon reaching the intersection of Diego Silang street near Brgy. Arc sign is where the monument is located.",2007 - 2014,PRS92 Densification,NRMDP,14.6187782888889,121.064223669444,0.0,0,98.462,0.0,3,54.48957828557467,291490.61079,1617051.11117,51,14.62028309444445,121.0628648111111,54.827,1616795.736,506772.677,3,291342.85,1617119.467,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Vanessa,2022-01-01,
MMA-4335,LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,MASAGANA,2014-01-21 00:00:00,14.6156089166667,121.066516627778,"STATION MARK : Mark is the head of 8 mm stainless bolt flushed at the top center of a 25x25x120 cm. concrete monument with inscription of "" QUEZON CITY,MMA-4335, Cad. 1331-D,2012,LMS-NCR,FLS"".The monument is located at brgy. Masagana,Quezon City. RM-1= 20 m SE of ACL residential Suites RM-2= 15 m. SE of the intersection of Kalantiaw street and J.P Rizal RM-3= 3 m. SW of the entrance gate of residential house# 16 Access : Travel along Katipunan Avenue going to Tandang Sora turn left to Rajah Matanda Street upon reaching the intersection of J.P. Rizal and Kalantiaw street near the fascade of residential house # 16 is where the monument is located.",2007 - 2014,PRS92 Densification,NRMDP,14.6156089166667,121.066516627778,0.0,0,93.988,0.0,3,49.99385665286771,291734.68815,1616698.29445,51,14.61711346944445,121.0651576944444,50.337,1616445.139,507019.799,3,291586.918,1616766.641,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,TIM,2024-01-01,
MMA-4338,LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,MILAGROSA,2014-01-21 00:00:00,14.6215772861111,121.071930580556,"STATION MARK : Mark is the head of 8 mm stainless bolt flushed at the top center of a 25x25x120 cm. concrete monument with inscription of "" QUEZON CITY,MMA-4338, Cad. 1331-D,2012,LMS-NCR,FLS"".The monument is located at brgy. Milagrosa,Quezon city. RM-1= 15 m west of Quirino Memorial Medical Center RM-2= 4 m. NW of the centerline of Pasaje De la Paz street RM-3= 5 m. East of Temple Hill International School Access : Travel along P.Tuason Blvd. going to Katipunan avenue turn right to Pasaje dela Paz street on the corner of Temple Hill International School opposite of QMMC is where the monument is located.",2007 - 2014,PRS92 Densification,NRMDP,14.6215772861111,121.071930580556,0.0,0,99.483,0.0,3,55.43202679943457,292323.65743,1617353.76691,51,14.6230821,121.0705718,55.836,1617105.643,507602.886,3,292175.913,1617422.101,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Vanessa,2022-01-01,
MMA-4340,LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,VILLA MARIA CLARA,2014-01-21 00:00:00,14.6153106222222,121.069509677778,"STATION MARK : Mark is the head of 8 mm stainless bolt flushed at the top center of a 25x25x120 cm. concrete monument with inscription of "" QUEZON CITY,MMA-4340, Cad. 1331-D,2012,LMS-NCR,FLS"".The monument is located at brgy.Villa Maria Clara ,Quezon City. RM-1= 15 m NW entrance gate of the Church of Jesus Christ of Latter Day Saints RM-2= 5 m. NW of J.P Rizal Street Access : Travel along Katipunan avenue going to Tandang Sora turn left to Rajah Matanda Street upon reaching the J.p Rizal opposite of the entrance gate of the Church of Jesus Christ of Latter-Day Saints is where the monument is located.",2007 - 2014,PRS92 Densification,NRMDP,14.6153106222222,121.069509677778,0.0,0,94.932,0.0,3,50.90790447730366,292056.91132,1616662.54131,51,14.61681508611111,121.0681507416667,51.273,1616412.223,507342.267,3,291909.143,1616730.877,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Vanessa,2022-01-01,
MMA-4341,LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,BAYANIHAN,2014-01-21 00:00:00,14.6171271277778,121.070257052778,"STATION MARK : Mark is the head of 8 mm stainless bolt flushed at the top center of a 25x25x120 cm. concrete monument with inscription of "" QUEZON CITY,MMA-4341, Cad. 1331-D,2012,LMS-NCR,FLS"".The monument is located at Brgy. Bayanihan,Quezon City. RM-1= 4 m SW of the entrnce gate of Iglesia ni Cristo RM-2= 70 m. SW of Rajah Matanda Street RM-3= 7.5 m. East of J.P Rizal Access : Travel along Katipunan Avenue going to Tandang Sora turn left to Rajah Matanda street at upon reaching the J.P. Rizal near the entrance gate of INC is where the monument is located",2007 - 2014,PRS92 Densification,NRMDP,14.6171271277778,121.070257052778,0.0,0,93.744,0.0,3,49.71165149406156,292139.15072,1616862.86356,51,14.61863169444445,121.0688981611111,50.089,1616613.224,507422.729,3,291991.39,1616931.199,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Mara,2018-01-01,
MMA-4344,LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,KATIPUNAN,2014-01-21 00:00:00,14.6123745694444,121.070675452778,"STATION MARK : Mark is the head of 8 mm stainless bolt flushed at the top center of a 25x25x120 cm. concrete monument with inscription of "" QUEZON CITY,MMA-4344, Cad. 1331-D,2012,LMS-NCR,FLS"".The monument is located at brgy. Katipunan,Quezon city. RM-1= 150 m NW of petron gasoline station. RM-2= 25 m. NE of Pan de Americana Restaurant. Access : Travel along Katipunan avenue going to the intersection of Col. Bonny Serrano Avenue upon reaching the corner of a property line opposite of Bance De Oro and Pan De Americana Restaurant is where the monument is located.",2007 - 2014,PRS92 Densification,NRMDP,14.6123745694444,121.070675452778,0.0,0,97.75,0.0,3,53.71538984571216,292179.76341,1616336.58187,51,14.61387881944444,121.06931645,54.08,1616087.412,507467.954,3,292031.987,1616404.911,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Mara,2018-01-01,
MMA-4345,LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,WHITE PLAINS,2014-01-21 00:00:00,14.6082558277778,121.070637680556,"STATION MARK : Mark is the head of 8 mm stainless bolt flushed at the top center of a 25x25x120 cm. concrete monument with inscription of "" QUEZON CITY,MMA-4345, Cad. 1331-D,2012,LMS-NCR,FLS"".The monument is located at brgy. White PLains,Quezon city. RM-1= 5 m SW infront of Fresh Option Meatshop RM-2= 10 m. NW of guardhouse of Pineville Gate 2 along Katipunan avenue. Access : Travel along Katipunan avenue going to the intersection of Col.Bonny Serrano Avenue upon reaching the entrance gate of ineville Gate 2 on the north west portion is where the monument is located.",2007 - 2014,PRS92 Densification,NRMDP,14.6082558277778,121.070637680556,0.0,0,95.007,0.0,3,50.97445249276811,292171.82063,1615880.85372,51,14.60975981111111,121.0692785805555,51.325,1615631.712,507464.013,3,292024.03,1615949.179,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,mara,2017-01-01,
MMA-4346,LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,WHITE PLAINS,2014-01-21 00:00:00,14.6050411944444,121.070230852778,"STATION MARK : Mark is the head of 8 mm stainless bolt flushed at the top center of a 25x25x120 cm. concrete monument with inscription of "" QUEZON CITY,MMA-4346, Cad. 1331-D,2012,LMS-NCR,FLS"".The monument is located at brgy. White Plains,Quezon city. RM-1= 5 m SW of the entrance gate of a Residential House # 42 RM-2= 15 m. NW of guard house at entrance gate 1 of White Plains Subdivision Access : Travel along Katipunan avenue going to the intersection of Col.Bonny Serrano Avenue upon reaching the entrance Gate 1 of White plains Subdivision on the north west portion is where the monument is located.",2007 - 2014,PRS92 Densification,NRMDP,14.6050411944444,121.070230852778,0.0,0,93.124,0.0,3,49.09685877811622,292124.96064,1615525.50835,51,14.60654498055555,121.068871675,49.435,1615276.031,507420.281,3,291977.159,1615593.832,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,TIM,2023-01-01,
MMA-4350,LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,UGONG NORTE,2014-01-21 00:00:00,14.5931957388889,121.072168227778,"STATION MARK : Mark is the head of 8 mm stainless bolt flushed at the top center of a 25x25x120 cm. concrete monument with inscription of "" QUEZON CITY,MMA-4350, Cad. 1331-D,2012,LMS-NCR,FLS"".The monument is located at brgy. Ugong Norte,Quezon city. RM-1= 3 m SW of the Boundary sign of Quezon city RM-2= 7.5 m. NW of Intersection of Temple Drive Access : Travel Ortigas Avenue going to Pasay City then turn left to Green Meadows Avenue upon reaching the intersection of Temple Drive on the North west portion is where the monument is located.",2007 - 2014,PRS92 Densification,NRMDP,14.5931957388889,121.072168227778,0.0,0,65.485,0.0,3,21.44318803022681,292322.60352,1614212.96913,51,14.59469872222222,121.0708087666667,21.757,1613965.507,507629.393,3,292174.764,1614281.277,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Vanessa,2022-01-01,
MMA-4351,LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,UGONG NORTE,2014-01-21 00:00:00,14.6012276138889,121.074196275,"STATION MARK : Mark is the head of 8 mm stainless bolt flushed at the top center of a 25x25x120 cm. concrete monument with inscription of "" QUEZON CITY,MMA-4351, Cad. 1331-D,2012,LMS-NCR,FLS"".The monument is located at brgy. Ugung Norte,Quezon city. RM-1= 100 m SE of the entrance gate of white plains Subdivision RM-2= 8 m. NE Green Meadows Avenue RM-3= 20 m. NE of Kumon Learning school Access : Travel Ortigas avenue going to Pasig city then turn left to Green Meadows avenue then upon reaching the intersection of Whitefield avenue is where the monument is located.",2007 - 2014,PRS92 Densification,NRMDP,14.6012276138889,121.074196275,0.0,0,57.248,0.0,3,13.18250885708719,292548.68064,1615099.88787,51,14.60273107222222,121.0728370055556,13.538,1614854.22,507847.644,3,292400.87,1615168.196,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Vanessa,2022-01-01,
MMA-4353,LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,BAGUMBAYAN,2014-01-21 00:00:00,14.6051364777778,121.084240572222,"STATION MARK : Mark is the head of 8 mm stainless bolt flushed at the top center of a 25x25x120 cm. concrete monument with inscription of "" QUEZON CITY,MMA-4353, Cad. 1331-D,2012,LMS-NCR,FLS"".The monument is located at brgy. Bagumbayan,Quezon city. RM-1= 5 m SW of the centerline of Calle Industria RM-2= 5 m. NE of the Centerline of Calle Obrero RM-3= 2 m. SW of Enterprenuers School of Asia Access : Travel C-5 road going to Cubao turn right to Calle Industria upon reaching the intersection of Calle Obrero near the corner of Entreprenuers School of Asia is where the monument is located.",2007 - 2014,PRS92 Densification,NRMDP,14.6051364777778,121.084240572222,0.0,0,55.288,0.0,3,11.12008969008908,293634.67491,1615523.27268,51,14.60663996111111,121.0828814083333,11.565,1615287.043,508929.697,3,293486.886,1615591.552,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,TIM,2021-01-01,
MMA-4355,LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,LIBIS,2014-01-21 00:00:00,14.6175722194444,121.077849922222,"STATION MARK : Mark is the head of 8 mm stainless bolt flushed at the top center of a 25x25x120 cm. concrete monument with inscription of "" QUEZON CITY,MMA-4355, Cad. 1331-D,2012,LMS-NCR,FLS"".The monument is located at brgy. Libis,Quezon city. RM-1= 0.50 m South of Boundary sign of Quezon City and Marikina City RM-2= 2.50 m. SE of Macapagal Bridge RM-3= 100 m. SW of Marikina River Bank Access : Travel along Col. Bonny Serrano Avenue going to Antipolo upon reaching the FVR road near the Marikina River Bank approaching the Macapagal bridge is where the monument i located. Note: Unrecovered due to pile of cement blocks on top of the indicated location of the monument.",2007 - 2014,PRS92 Densification,NRMDP,14.6175722194444,121.077849922222,0.0,0,56.681,0.0,3,12.57219256897544,292957.69839,1616905.17269,51,14.61907665277778,121.0764910444444,13.009,1616662.714,508240.731,3,292809.945,1616973.485,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Vanessa,2022-01-01,
MMA-4356,LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,BAGUMBUHAY,2014-01-21 00:00:00,14.6244743972222,121.067355191667,"STATION MARK : Mark is the head of 8 mm stainless bolt flushed at the top center of a 25x25x120 cm. concrete monument with inscription of "" QUEZON CITY,MMA-4356, Cad. 1331-D,2012,LMS-NCR,FLS"".The monument is located at brgy. Bagumbuhay,Quezon city. RM-1= 12 m SE of the fascade of Residencial House # 81 RM-2= 12 m. SW of the intersection of A. Luna and Lakandula Street. Access : Travel along Aurora Avenue going to Cubao turn right F. Castillo Road then continue travel upon reaching the intersection of A. Luna street and Lakadula street on the right corner is where the monument is located.",2007 - 2014,PRS92 Densification,NRMDP,14.6244743972222,121.067355191667,0.0,0,97.27,0.0,3,53.26377495321366,291833.39983,1617678.54434,51,14.6259795,121.0659964722222,53.643,1617426.044,507109.88,3,291685.661,1617746.896,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,TIM,2021-01-01,
MMA-4358,LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,BAGUMBUHAY,2014-01-21 00:00:00,14.6251499027778,121.065001377778,"STATION MARK : Mark is the head of 8 mm stainless bolt flushed at the top center of a 25x25x120 cm. concrete monument with inscription of "" QUEZON CITY,MMA-4358, Cad. 1331-D,2012,LMS-NCR,FLS"".The monument is located at brgy. Bagumbuhay,Quezon city. RM-1= 15 m SE of the Fascade of a Residential House # 23 RM-2= 7 m. East of the intersection of Malvar Street and F Castillo road. RM-3= 15 m. NE of Cristy's Bakeshop Access : Travel along Aurora Avenue going to Cubao turn right to F. Castillo road upon reaching the intersection of A. Luna street turn right then on the left corner of the intersection of M. Malvar and F.Castillo Rd. is where the monument is located",2007 - 2014,PRS92 Densification,NRMDP,14.6251499027778,121.065001377778,0.0,0,92.97,0.0,3,48.98710063394304,291580.42179,1617755.45532,51,14.62665510555556,121.0636426666667,49.351,1617500.716,506856.281,3,291432.682,1617823.815,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,Vanessa,2022-01-01,
MMA-4360,LUZON,NCR,NCR - SECOND DISTRICT,QUEZON CITY,MARILAG,2014-01-21 00:00:00,14.6280670611111,121.069883572222,"STATION MARK : Mark is the head of 8 mm stainless bolt flushed at the top center of a 25x25x120 cm. concrete monument with inscription of ""QUEZON CITY, MMA-4360, Cad. 1331-D, 2012, LMS-NCR, FLS"". The monument is located at brgy. Marilag, Quezon City. RM-1= 20 m NE of Project 4 Condominium RM-2= 5 m. SW of Calderon Street RM-3= 7 m. NE of J.P Rizal Street Access : Travel along Aurora Blvd. going to Katipunan Avenue turn right to J,P Rizal street upon reaching the intersection of Calderon street opposite of Project 4 Condominium is where the monument is located.",2007 - 2014,PRS92 Densification,NRMDP,14.6280670611111,121.069883572222,0.0,0,95.653,0.0,3,51.61948008946404,292109.20715,1618073.77466,51,14.62957234722222,121.0685249305556,52.02996,1617823.613,507382.154,3,291961.481,1618142.122,51,0.0,0.0,0.0,0.0,0.0,1999-01-01,jho,2018-01-01,
